filename,utterance,segment,preceding_seg,following_seg,syllable,word,position,start,end,cdur,dur,sylldur,f0min,f0max,f0locmin,f0locmax,time,f0,int,log_f0,f0_std,tonal
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,82.01927412,82.21242779,0.094550747,0.193153669,0.287704417,223.2537741,273.5600144,0.973384443,0.035912954,4,239.8402364,73.02099342,5.479973020010907,0.18855786691009302,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,82.01927412,82.21242779,0.094550747,0.193153669,0.287704417,223.2537741,273.5600144,0.973384443,0.035912954,5,236.5411296,72.57391451,5.466122102325223,0.12955163947641465,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,82.01927412,82.21242779,0.094550747,0.193153669,0.287704417,223.2537741,273.5600144,0.973384443,0.035912954,6,233.1226713,72.36946616,5.451564801286527,0.06841074888071004,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,82.01927412,82.21242779,0.094550747,0.193153669,0.287704417,223.2537741,273.5600144,0.973384443,0.035912954,7,229.8064708,72.30679996,5.437237523416822,0.009098791802303812,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,82.01927412,82.21242779,0.094550747,0.193153669,0.287704417,223.2537741,273.5600144,0.973384443,0.035912954,8,226.902476,71.44371366,5.4245203040224235,-0.04284065363638846,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,82.01927412,82.21242779,0.094550747,0.193153669,0.287704417,223.2537741,273.5600144,0.973384443,0.035912954,9,224.4373978,65.08898991,5.413596816625574,-0.08692984920623237,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,82.34287733,82.46176563,0.130449544,0.118888303,0.249337848,233.5462601,241.5190484,0.602284782,1,1,239.0267386,70.6244944,5.4765754226611945,0.17400803899800535,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,82.34287733,82.46176563,0.130449544,0.118888303,0.249337848,233.5462601,241.5190484,0.602284782,1,2,236.7452947,72.71897753,5.466984857317471,0.13320323763765596,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,82.34287733,82.46176563,0.130449544,0.118888303,0.249337848,233.5462601,241.5190484,0.602284782,1,3,234.670954,73.47665499,5.458184337209404,0.096102583873087,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,82.34287733,82.46176563,0.130449544,0.118888303,0.249337848,233.5462601,241.5190484,0.602284782,1,4,234.2813472,74.43295573,5.456522731589204,0.08913426522074529,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,82.34287733,82.46176563,0.130449544,0.118888303,0.249337848,233.5462601,241.5190484,0.602284782,1,5,234.1115782,75.20967703,5.455797831624973,0.08609785905614696,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,82.34287733,82.46176563,0.130449544,0.118888303,0.249337848,233.5462601,241.5190484,0.602284782,1,6,233.6457729,75.19194311,5.453806177392796,0.07776669091342035,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,82.34287733,82.46176563,0.130449544,0.118888303,0.249337848,233.5462601,241.5190484,0.602284782,1,7,234.5619332,74.95773195,5.4577196604787845,0.09415269061112853,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,82.34287733,82.46176563,0.130449544,0.118888303,0.249337848,233.5462601,241.5190484,0.602284782,1,8,236.2716384,73.99033261,5.464982153290753,0.12473165030886932,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,82.34287733,82.46176563,0.130449544,0.118888303,0.249337848,233.5462601,241.5190484,0.602284782,1,9,240.4686639,71.66406252,5.4825897854225065,0.19979761701171964,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,82.52907739,82.61494383,0.06731176,0.085866430999999993,0.153178191,229.0692571,240.53418,1,0,1,240.3808745,65.80122797,5.482224642507875,0.1982274582940129,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,82.52907739,82.61494383,0.06731176,0.085866430999999993,0.153178191,229.0692571,240.53418,1,0,2,239.688421,65.95815885,5.479339834057453,0.18584257014542474,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,82.52907739,82.61494383,0.06731176,0.085866430999999993,0.153178191,229.0692571,240.53418,1,0,3,239.6025765,66.38742076,5.478981619522376,0.18430719696777229,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,82.52907739,82.61494383,0.06731176,0.085866430999999993,0.153178191,229.0692571,240.53418,1,0,4,239.5482712,66.97384925,5.478754946438134,0.183335918656123,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,82.52907739,82.61494383,0.06731176,0.085866430999999993,0.153178191,229.0692571,240.53418,1,0,5,238.844454,67.61231143,5.4758125199725045,0.1707477848694468,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,82.52907739,82.61494383,0.06731176,0.085866430999999993,0.153178191,229.0692571,240.53418,1,0,6,238.5477417,68.08396859,5.474569465138853,0.16544093228250686,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,82.52907739,82.61494383,0.06731176,0.085866430999999993,0.153178191,229.0692571,240.53418,1,0,7,238.2747234,68.45349481,5.473424307979452,0.16055785911150322,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,82.52907739,82.61494383,0.06731176,0.085866430999999993,0.153178191,229.0692571,240.53418,1,0,8,236.9113218,68.25165765,5.467685901495959,0.13617271798996056,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,82.52907739,82.61494383,0.06731176,0.085866430999999993,0.153178191,229.0692571,240.53418,1,0,9,233.2981395,65.47871967,5.452317204284913,0.07154908817805476,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,82.76950577,82.8709105,0.154561946,0.101404729,0.255966675,230.816732,236.4157226,0.970235204,0.02854163,1,235.7315336,66.97226995,5.462693588010795,0.11507159727062848,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,82.76950577,82.8709105,0.154561946,0.101404729,0.255966675,230.816732,236.4157226,0.970235204,0.02854163,2,233.732623,68.7966291,5.454177825298482,0.079320049765955,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,82.76950577,82.8709105,0.154561946,0.101404729,0.255966675,230.816732,236.4157226,0.970235204,0.02854163,3,232.9063083,68.65157445,5.4506362623972455,0.06454098498393865,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,82.76950577,82.8709105,0.154561946,0.101404729,0.255966675,230.816732,236.4157226,0.970235204,0.02854163,4,233.4008365,69.10091396,5.45275730382204,0.0733858770139775,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,82.76950577,82.8709105,0.154561946,0.101404729,0.255966675,230.816732,236.4157226,0.970235204,0.02854163,5,233.2528165,69.39688303,5.452122914681346,0.07073846293670871,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,82.76950577,82.8709105,0.154561946,0.101404729,0.255966675,230.816732,236.4157226,0.970235204,0.02854163,6,233.7765437,69.26222184,5.454365717657638,0.0801055941482243,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,82.76950577,82.8709105,0.154561946,0.101404729,0.255966675,230.816732,236.4157226,0.970235204,0.02854163,7,234.12745520000001,68.65165772,5.455865647415087,0.08638182739356652,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,82.76950577,82.8709105,0.154561946,0.101404729,0.255966675,230.816732,236.4157226,0.970235204,0.02854163,8,233.3169644,67.5993919,5.452397891343059,0.07188578122806943,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,82.76950577,82.8709105,0.154561946,0.101404729,0.255966675,230.816732,236.4157226,0.970235204,0.02854163,9,231.8223569,65.75011242,5.445971375348783,0.04515395488371424,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,82.95133494,83.10525699,0.080424441,0.153922045,0.234346485,216.6262708,240.2790282,0.493461052,0.012850696,1,233.7476849,67.09414613,5.454242263948626,0.07958943961928855,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,82.95133494,83.10525699,0.080424441,0.153922045,0.234346485,216.6262708,240.2790282,0.493461052,0.012850696,2,227.2942245,69.97405382,5.426245321384778,-0.035834029574444586,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,82.95133494,83.10525699,0.080424441,0.153922045,0.234346485,216.6262708,240.2790282,0.493461052,0.012850696,3,221.9512453,70.37469844,5.4024577419874404,-0.13139596950576557,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,82.95133494,83.10525699,0.080424441,0.153922045,0.234346485,216.6262708,240.2790282,0.493461052,0.012850696,4,218.5195272,69.4613476,5.386875379878828,-0.19277401846643308,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,82.95133494,83.10525699,0.080424441,0.153922045,0.234346485,216.6262708,240.2790282,0.493461052,0.012850696,5,217.1600081,67.31818794,5.380634446336937,-0.21708971907213326,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,82.95133494,83.10525699,0.080424441,0.153922045,0.234346485,216.6262708,240.2790282,0.493461052,0.012850696,6,218.880905,64.74853827,5.3885277691113105,-0.18631059004505454,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,82.95133494,83.10525699,0.080424441,0.153922045,0.234346485,216.6262708,240.2790282,0.493461052,0.012850696,7,237.8774416,61.49710684,5.471755589778035,0.15345226912391594,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,82.95133494,83.10525699,0.080424441,0.153922045,0.234346485,216.6262708,240.2790282,0.493461052,0.012850696,8,234.7107573,56.2373346,5.458353936063118,0.09681448643180741,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,82.95133494,83.10525699,0.080424441,0.153922045,0.234346485,216.6262708,240.2790282,0.493461052,0.012850696,9,223.2972797,47.42480003,5.408503976505898,-0.10732144971757519,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,83.60966459,83.78275197,0.054199079,0.173087383,0.227286462,223.1762272,267.4278083,0.901095571,0.008881218,1,258.0805312,67.40636883,5.553271672651284,0.5147949512706657,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,83.60966459,83.78275197,0.054199079,0.173087383,0.227286462,223.1762272,267.4278083,0.901095571,0.008881218,2,243.1903906,71.96545665,5.493844636975853,0.24847710343286702,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,83.60966459,83.78275197,0.054199079,0.173087383,0.227286462,223.1762272,267.4278083,0.901095571,0.008881218,3,244.7606376,74.45005742,5.500280743591764,0.2765617812641669,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,83.60966459,83.78275197,0.054199079,0.173087383,0.227286462,223.1762272,267.4278083,0.901095571,0.008881218,4,242.2254659,75.15536579,5.489868969687527,0.2312189272790746,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,83.60966459,83.78275197,0.054199079,0.173087383,0.227286462,223.1762272,267.4278083,0.901095571,0.008881218,5,237.4930993,74.65436984,5.470138567473627,0.146578108770519,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,83.60966459,83.78275197,0.054199079,0.173087383,0.227286462,223.1762272,267.4278083,0.901095571,0.008881218,6,233.065898,73.83658495,5.4513212376128575,0.0673953291155904,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,83.60966459,83.78275197,0.054199079,0.173087383,0.227286462,223.1762272,267.4278083,0.901095571,0.008881218,7,229.3596222,72.36439844,5.435291174381571,0.00110667402059959,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,83.60966459,83.78275197,0.054199079,0.173087383,0.227286462,223.1762272,267.4278083,0.901095571,0.008881218,8,227.1854852,67.31318372,5.425766799242846,-0.03777888806365155,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,NA,kwa4,cha43,cha43,5,83.60966459,83.78275197,0.054199079,0.173087383,0.227286462,223.1762272,267.4278083,0.901095571,0.008881218,9,224.4957004,53.45054929,5.413856555105814,-0.085887077121505,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,83.8930761,84.00234844,0.110324128,0.109272338,0.219596466,228.6573062,239.451731,0.604105058,0.065386999,1,238.7839389,72.67365777,5.475559121718869,0.16966544108058493,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,83.8930761,84.00234844,0.110324128,0.109272338,0.219596466,228.6573062,239.451731,0.604105058,0.065386999,2,233.97738090000001,74.02889647,5.455224447865037,0.08369767110079356,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,83.8930761,84.00234844,0.110324128,0.109272338,0.219596466,228.6573062,239.451731,0.604105058,0.065386999,3,230.6669446,74.55329078,5.440974871862129,0.024488809713673357,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,83.8930761,84.00234844,0.110324128,0.109272338,0.219596466,228.6573062,239.451731,0.604105058,0.065386999,4,229.3963692,74.6519479,5.435451377194253,0.001763913076790961,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,83.8930761,84.00234844,0.110324128,0.109272338,0.219596466,228.6573062,239.451731,0.604105058,0.065386999,5,229.5296226,74.6547657,5.436032095681006,0.004147218893599002,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,83.8930761,84.00234844,0.110324128,0.109272338,0.219596466,228.6573062,239.451731,0.604105058,0.065386999,6,228.9702017,74.51673062,5.433591871506646,-0.005858312560112715,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,83.8930761,84.00234844,0.110324128,0.109272338,0.219596466,228.6573062,239.451731,0.604105058,0.065386999,7,229.7811367,74.06598174,5.437127276318718,0.008645678351587974,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,83.8930761,84.00234844,0.110324128,0.109272338,0.219596466,228.6573062,239.451731,0.604105058,0.065386999,8,230.7002567,72.39836365,5.441119277879566,0.025084613810980688,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a4,cha43,yu43,kwa4,kwa4yu43,4,83.8930761,84.00234844,0.110324128,0.109272338,0.219596466,228.6573062,239.451731,0.604105058,0.065386999,9,232.8974039,70.75720697,5.45059802998403,0.06438172519533139,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,84.05742169,84.14571374,0.055073258,0.088292049,0.143365307,224.100019,238.504483,1,0,1,237.6249386,68.42664496,5.470693542418239,0.1489361226791614,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,84.05742169,84.14571374,0.055073258,0.088292049,0.143365307,224.100019,238.504483,1,0,2,236.2814644,68.3337442,5.4650237401513335,0.1249073933890156,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,84.05742169,84.14571374,0.055073258,0.088292049,0.143365307,224.100019,238.504483,1,0,3,236.0416788,68.61126759,5.4640083945175135,0.1206187042053489,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,84.05742169,84.14571374,0.055073258,0.088292049,0.143365307,224.100019,238.504483,1,0,4,235.866178,69.14613757,5.4632646018234015,0.11747978184018236,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,84.05742169,84.14571374,0.055073258,0.088292049,0.143365307,224.100019,238.504483,1,0,5,234.7985625,69.82735654,5.458727965703514,0.09838492774066686,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,84.05742169,84.14571374,0.055073258,0.088292049,0.143365307,224.100019,238.504483,1,0,6,234.748067,70.41866117,5.458512883762671,0.09748178966784728,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,84.05742169,84.14571374,0.055073258,0.088292049,0.143365307,224.100019,238.504483,1,0,7,233.9398137,70.79537464,5.455063875864203,0.08302576234438494,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,84.05742169,84.14571374,0.055073258,0.088292049,0.143365307,224.100019,238.504483,1,0,8,232.1225915,70.19347274,5.447265643743973,0.05052380562363573,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,u43,kwa4,le4,yu43,kwa4yu43,3,84.05742169,84.14571374,0.055073258,0.088292049,0.143365307,224.100019,238.504483,1,0,9,228.0268987,66.38755144,5.429463598750117,-0.022729773452761056,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,84.23233126,84.32586838,0.086617512,0.093537121,0.180154633,224.7878998,231.9650774,0.97120345,0.041884889,1,230.6849865,67.2440145,5.441053085038635,0.024811498404665875,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,84.23233126,84.32586838,0.086617512,0.093537121,0.180154633,224.7878998,231.9650774,0.97120345,0.041884889,2,226.1027217,68.56895721,5.420989416805458,-0.05714467195942766,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,84.23233126,84.32586838,0.086617512,0.093537121,0.180154633,224.7878998,231.9650774,0.97120345,0.041884889,3,227.2217363,69.20521907,5.425926352605389,-0.03713051843484114,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,84.23233126,84.32586838,0.086617512,0.093537121,0.180154633,224.7878998,231.9650774,0.97120345,0.041884889,4,226.9193813,69.88005903,5.424594805943103,-0.04253829362287389,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,84.23233126,84.32586838,0.086617512,0.093537121,0.180154633,224.7878998,231.9650774,0.97120345,0.041884889,5,226.6174991,70.23948156,5.423263570237128,-0.047937612538945,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,84.23233126,84.32586838,0.086617512,0.093537121,0.180154633,224.7878998,231.9650774,0.97120345,0.041884889,6,227.2620061,70.31765627,5.426103563785233,-0.03641027228291026,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,84.23233126,84.32586838,0.086617512,0.093537121,0.180154633,224.7878998,231.9650774,0.97120345,0.041884889,7,228.1137618,70.0920092,5.429844459780812,-0.02117618208851858,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,84.23233126,84.32586838,0.086617512,0.093537121,0.180154633,224.7878998,231.9650774,0.97120345,0.041884889,8,228.7993258,69.28722225,5.4328453128229794,-0.008914516202363517,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,e4,yu43,la43,le4,le4la43,2,84.23233126,84.32586838,0.086617512,0.093537121,0.180154633,224.7878998,231.9650774,0.97120345,0.041884889,9,226.3292142,67.25866927,5.421990639314076,-0.053093736728406116,4
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,84.42902146,84.55315484,0.103153087,0.124133376,0.227286462,210.4428799,228.827241,0.613420441,0,1,226.451525,69.41538867,5.4225309043579974,-0.05090614495890183,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,84.42902146,84.55315484,0.103153087,0.124133376,0.227286462,210.4428799,228.827241,0.613420441,0,2,223.7071917,71.41280418,5.410338016839401,-0.09998996208589406,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,84.42902146,84.55315484,0.103153087,0.124133376,0.227286462,210.4428799,228.827241,0.613420441,0,3,219.4041713,71.35698295,5.390915559966688,-0.17695170226786022,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,84.42902146,84.55315484,0.103153087,0.124133376,0.227286462,210.4428799,228.827241,0.613420441,0,4,214.9649855,70.22954321,5.370475156725301,-0.2563488308892054,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,84.42902146,84.55315484,0.103153087,0.124133376,0.227286462,210.4428799,228.827241,0.613420441,0,5,213.5734065,68.81535388,5.3639805979306026,-0.2812379393490864,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,84.42902146,84.55315484,0.103153087,0.124133376,0.227286462,210.4428799,228.827241,0.613420441,0,6,211.2599098,66.8008107,5.3530891754328875,-0.322616021576453,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,84.42902146,84.55315484,0.103153087,0.124133376,0.227286462,210.4428799,228.827241,0.613420441,0,7,215.3809635,63.35739319,5.3724083833794465,-0.24890884971751182,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,84.42902146,84.55315484,0.103153087,0.124133376,0.227286462,210.4428799,228.827241,0.613420441,0,8,NA,59.62148092,NA,NA,43
ASM_declinacion_9-4-17.wav,cha43 kwa4yu43 le4la43,a43,le4,NA,la43,le4la43,1,84.42902146,84.55315484,0.103153087,0.124133376,0.227286462,210.4428799,228.827241,0.613420441,0,9,NA,53.74300193,NA,NA,43
ASM_declinacion_9-4-17.wav,ku3ta3 cha3to3 yun3,u3,NA,ta3,ku3,ku3ta3,5,88.64046571,88.71888878,0.028677096,0.078423078,0.107100174,232.9378348,261.9700893,0.756754985,0.072979989,1,257.6034038,59.64125155,5.551421207652218,0.5062612815273163,3
ASM_declinacion_9-4-17.wav,ku3ta3 cha3to3 yun3,u3,NA,ta3,ku3,ku3ta3,5,88.64046571,88.71888878,0.028677096,0.078423078,0.107100174,232.9378348,261.9700893,0.756754985,0.072979989,2,244.8593819,64.52113357,5.500684094342984,0.27832787402102427,3
ASM_declinacion_9-4-17.wav,ku3ta3 cha3to3 yun3,u3,NA,ta3,ku3,ku3ta3,5,88.64046571,88.71888878,0.028677096,0.078423078,0.107100174,232.9378348,261.9700893,0.756754985,0.072979989,3,237.9965253,66.59927372,5.472256073985068,0.15558214254475947,3
ASM_declinacion_9-4-17.wav,ku3ta3 cha3to3 yun3,u3,NA,ta3,ku3,ku3ta3,5,88.64046571,88.71888878,0.028677096,0.078423078,0.107100174,232.9378348,261.9700893,0.756754985,0.072979989,4,236.9535763,67.52217802,5.467864241357305,0.1369284615254827,3
ASM_declinacion_9-4-17.wav,ku3ta3 cha3to3 yun3,u3,NA,ta3,ku3,ku3ta3,5,88.64046571,88.71888878,0.028677096,0.078423078,0.107100174,232.9378348,261.9700893,0.756754985,0.072979989,5,236.33540730000001,67.58530625,5.465252013424949,0.12587218998966906,3
ASM_declinacion_9-4-17.wav,ku3ta3 cha3to3 yun3,u3,NA,ta3,ku3,ku3ta3,5,88.64046571,88.71888878,0.028677096,0.078423078,0.107100174,232.9378348,261.9700893,0.756754985,0.072979989,6,235.1967668,66.71493189,5.4604224693313475,0.10550701711675764,3
ASM_declinacion_9-4-17.wav,ku3ta3 cha3to3 yun3,u3,NA,ta3,ku3,ku3ta3,5,88.64046571,88.71888878,0.028677096,0.078423078,0.107100174,232.9378348,261.9700893,0.756754985,0.072979989,7,233.3249531,65.50327455,5.4524321304446115,0.07202866324968187,3
ASM_declinacion_9-4-17.wav,ku3ta3 cha3to3 yun3,u3,NA,ta3,ku3,ku3ta3,5,88.64046571,88.71888878,0.028677096,0.078423078,0.107100174,232.9378348,261.9700893,0.756754985,0.072979989,8,234.2826515,64.49400756,5.456528298811627,0.08915759329925459,3
ASM_declinacion_9-4-17.wav,ku3ta3 cha3to3 yun3,u3,NA,ta3,ku3,ku3ta3,5,88.64046571,88.71888878,0.028677096,0.078423078,0.107100174,232.9378348,261.9700893,0.756754985,0.072979989,9,236.8640361,60.53002481,5.467486289171812,0.13532698884637512,3
ASM_declinacion_9-4-17.wav,ku3ta3 cha3to3 yun3,a3,ku3,cha3,ta3,ku3ta3,4,88.83184143,88.96820394,0.112952642,0.136362516,0.249315158,230.1739615,245.6875669,0.949762329,0.078329804,1,244.8582854,72.74711118,5.500679616252552,0.2783082625527383,3
ASM_declinacion_9-4-17.wav,ku3ta3 cha3to3 yun3,a3,ku3,cha3,ta3,ku3ta3,4,88.83184143,88.96820394,0.112952642,0.136362516,0.249315158,230.1739615,245.6875669,0.949762329,0.078329804,2,240.0686733,76.72463643,5.480925021162107,0.1926435787384109,3
