Filename	Utterance	Segment	Preceding_seg	Following_seg	Syllable	Word	Position	start	end	cdur	dur	Sylldur	1val_F0	2val_F0	3val_F0	4val_F0	5val_F0	6val_F0	7val_F0	8val_F0	9val_F0	1val_int	2val_int	3val_int	4val_int	5val_int	6val_int	7val_int	8val_int	9val_int	F0min	F0max	F0locmin	F0locmax
ASM_declinacion_9-4-17.wav	ka3raj5 ta3hninj5 cha3kaj5	aj5	cha3		kaj5	cha3kaj5	1	60.38219828	60.51688749	0.085266959	0.134689209	0.219956167	264.5495918	264.8723317	279.9241527	312.88773	319.2751782	308.8269117	NA	NA	NA	72.12157845	72.93496689	70.68775237	66.92183445	62.1348971	53.27084792	46.30136729	41.75022613	36.35166454	260.9126481	326.7887195	0.109964697	0.441465516
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	u4		man43	chu4	chu4man43	6	70.53462314	70.58150688	0.102232605	0.046883742	0.149116347	NA	267.6801332	266.9456591	266.4011344	267.3427521	267.8744198	268.2235099	268.311532	267.7852375	68.40192653	70.07883232	70.19027062	69.96109924	69.68308535	69.33135122	68.90051858	68.38403815	67.74651044	265.9150375	268.4222239	0.354526164	0.793974173
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	an43	chu4	si4	man43	chu4man43	5	70.66420459	70.82504187	0.082697712	0.160837283	0.243534995	271.3844684	267.0657292	262.7432349	259.4278766	254.0829935	252.0049863	249.3273093	248.1098695	241.0035772	72.00013308	72.84004236	72.69066067	73.22301915	74.20951796	74.67198397	72.80532044	68.80716936	60.78082908	237.9493657	274.3260729	0.966255571	0
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	i4	man43	sno43	si4	si4sno43	4	70.90910803	70.96771271	0.084066157	0.058604678	0.142670835	NA	263.9522815	266.5945796	268.3044734	269.9254993	271.6090513	272.1600057	270.2541733	266.6436746	64.47243754	66.54082506	66.9878558	67.16590609	67.25874822	67.25869176	66.7592817	65.19996007	61.84659184	263.8151544	272.7821517	0.201428744	0.756602881
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	o43	si4	pa3	sno43	si4sno43	3	71.12920116	71.27180587	0.161488446	0.142604716	0.304093162	269.413405	260.640915	254.7251291	251.7857175	248.6890859	246.6626922	245.2686271	237.9554863	231.8943121	72.79525333	74.87322429	74.17868067	74.27105439	73.85917234	72.80227518	71.58495927	67.48941502	56.09571695	228.9698913	270.3786369	0.92890891	0.079303468
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	a3	sno43	la32	pa3	pa3la32	2	71.39221373	71.4961259	0.120407855	0.103912171	0.224320026	NA	236.1914558	235.8626472	234.9499559	235.049946	236.0612504	237.4915622	237.2959106	235.1277147	74.59162448	76.90649311	76.87066525	76.6505721	76.15451625	75.5056393	74.6909114	74.06612907	72.68021568	234.4639652	238.0365152	0.445733083	0.779236566
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	a32	pa3		la32	pa3la32	1	71.5725859	71.71361437	0.076460004	0.141028467	0.217488471	239.5537948	236.7030909	233.8681293	231.3390722	230.0906709	228.6065658	231.7630079	239.7338104	245.0737408	71.6070381	71.97073731	71.31150431	70.72564636	69.70203665	67.46049488	64.98079121	61.95277578	56.43099056	227.8491741	245.0780378	0.606239508	0.889957458
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	u4		man43	chu4	chu4man43	6	72.32824385	72.4174532	0.087255854	0.089209343	0.176465197	268.7651243	253.8799376	252.8808029	254.4039574	254.1592719	256.0915957	257.5711099	257.8082696	258.047317	63.54757751	67.17077152	68.61444186	69.45648276	69.72013695	69.6982288	69.31425019	68.63686606	67.45654829	252.6294401	270.1219964	0.247137298	0.023689106
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	an43	chu4	si4	man43	chu4man43	5	72.50405789	72.6714068	0.086604691	0.167348914	0.253953604	255.8085556	251.3498808	249.6092132	247.3779824	244.3467461	240.6816516	241.0865601	239.5614127	235.5786948	69.7226676	70.33553887	70.36166132	70.4661986	70.66778766	71.42331364	69.42241301	66.02919586	56.34723289	235.0076072	257.1391713	0.912090769	0.042717312
ASM_declinacion_9-4-17.wav	chu4man43 si4sno43 pa3la32	i4	man43	sno43	si4	si4sno43	4	72.73439293	72.78859401	0.062986126	0.054201082	0.117187209	267.7044734	248.4764699	248.8569501	250.0950995	251.3034124	252.0536414	251.2395947	249.2870142	247.4433931	61.72186301	63.40400463	63.97344319	64.2485329	64.32841194	64.11211532	63.38579797	61.87750701	59.16835583	244.6125799	275.0904887	0.175430801	0
